instante_t+1,id_nodo,Set_Type,Target_Class,HA_max_t0,HA_mean_t0,HA_min_t0,HS10_max_t0,HS10_mean_t0,HS10_min_t0,HS30_max_t0,HS30_mean_t0,HS30_min_t0,HS60_max_t0,HS60_mean_t0,HS60_min_t0,TA_max_t0,TA_mean_t0,TA_min_t0,radiacion_max_t0,radiacion_sum_t0,HA_max_t+1,HA_mean_t+1,HA_min_t+1,HS10_max_t+1,HS10_mean_t+1,HS10_min_t+1,HS30_max_t+1,HS30_mean_t+1,HS30_min_t+1,HS60_max_t+1,HS60_mean_t+1,HS60_min_t+1,TA_max_t+1,TA_mean_t+1,TA_min_t+1,radiacion_max_t+1,radiacion_sum_t+1
2019-09-16,4,Train_CV,0,86.32739,76.780268375,64.19307,0.7868120222929936,0.7768786462446355,0.7648,0.7516441512859956,0.7444749167883072,0.7355645944089463,0.8070717091295118,0.8054748609716897,0.8045325824700683,26.987497,23.38298616666667,20.520834,758.0,4575.0,92.97628,80.30163004166667,66.566536,0.7645433885474943,0.7578250515852284,0.7486835523984081,0.7364872643187478,0.7309529843517151,0.7231759177415524,0.804253821656051,0.8033424031857063,0.8027475113359697,26.379166,23.113368458333337,20.3625,626.0,4832.0
2019-09-17,4,Train_CV,0,92.97628,80.30163004166667,66.566536,0.7645433885474943,0.7578250515852284,0.7486835523984081,0.7364872643187478,0.7309529843517151,0.7231759177415524,0.804253821656051,0.8033424031857063,0.8027475113359697,26.379166,23.113368458333337,20.3625,626.0,4832.0,97.4528,88.32857329166666,71.56724,0.7485089171974523,0.7446920054624777,0.7393488322717622,0.7243919902941225,0.7219476476328617,0.7185940762433275,0.8025835987261146,0.8017925581283486,0.8013651804670913,25.8375,22.275000125,19.891668,563.0,3906.0
2019-09-18,4,Train_CV,1,97.4528,88.32857329166666,71.56724,0.7485089171974523,0.7446920054624777,0.7393488322717622,0.7243919902941225,0.7219476476328617,0.7185940762433275,0.8025835987261146,0.8017925581283486,0.8013651804670913,25.8375,22.275000125,19.891668,563.0,3906.0,92.14573,78.83052683333334,59.204533,0.7392914736767491,0.7315607652889601,0.7197967918664513,0.7199,0.7161764481743308,0.7112954812646913,0.8017651804670912,0.8010478798359948,0.8004477610806761,27.258333,22.680381916666665,19.066668,782.0,5530.0
2019-09-19,4,Train_CV,0,92.14573,78.83052683333334,59.204533,0.7392914736767491,0.7315607652889601,0.7197967918664513,0.7199,0.7161764481743308,0.7112954812646913,0.8017651804670912,0.8010478798359948,0.8004477610806761,27.258333,22.680381916666665,19.066668,782.0,5530.0,91.83022,77.930792,58.73407,0.7193765066727328,0.7118409009532024,0.7008562101910828,0.7124,0.7091658677695524,0.7052651804670913,0.8016348126758702,0.8006982630189365,0.7999127025882923,25.829168,22.097395916666667,18.6375,778.0,5537.0
2019-09-22,4,Train_CV,1,93.36869,78.03507945833333,60.165455,0.8265906028598281,0.78606233732757,0.772599717272101,0.8159916743068051,0.7691661843562015,0.758095897812265,0.8020186871413458,0.8006379528879078,0.7990882848631365,26.558334,22.807986,20.1,707.0,3861.0,93.03402,71.63704883333334,42.695374,0.7747174155890623,0.7557711201760137,0.7307294585987262,0.757885453100159,0.7439369818279661,0.7262880189453985,0.8014348038717717,0.8004515755530264,0.7995544576296972,29.245834,24.238715291666665,20.65,744.0,5212.0
2019-09-24,4,Train_CV,1,76.75582,54.84219475,40.69148,0.8270093068013855,0.7628199503796153,0.7252785078347578,0.813732763058022,0.7515367500798171,0.7242551638176639,0.8024406377448802,0.8008016571206761,0.7993413105413105,27.475,22.464236125,19.15,736.0,5077.0,84.73725,61.49662154166666,33.668106,0.7576839772378223,0.7397080153185357,0.7157890133608107,0.7457354422144138,0.7326074635491779,0.7155999999999999,0.8010354531001589,0.8001847971371262,0.7993379322638147,29.9125,23.276041666666668,17.679167,773.0,5530.0
2019-09-26,4,Train_CV,0,80.83033,56.06589575,40.75173,0.8254775016785675,0.7546201227706327,0.7118546414117919,0.8119066582136868,0.7472905370300552,0.7145815368196371,0.8007140350877192,0.7993689104369301,0.7981860042735044,29.495834,23.602951625,19.941666,768.0,5186.0,91.04325,74.84670416666667,57.949574,0.7507931810932327,0.7347541885008907,0.7146396771534972,0.7454,0.7343014569931476,0.7198900635930047,0.799335881104034,0.7985407618620554,0.7977770073081988,26.516668,22.187152541666663,18.666666,725.0,5207.0
2019-09-28,4,Train_CV,0,89.36314,74.38515,45.66054,0.8203185408585302,0.7537116684655335,0.711731339031339,0.8144905622979929,0.7500982847288703,0.7186313390313391,0.7988,0.7977331360919054,0.7967716167711099,29.416666,22.78350675,17.116667,754.0,5337.0,88.0217,73.30061666666667,57.150574,0.7479066429482396,0.733010347805818,0.7152020700636942,0.7467059654631084,0.735498524472332,0.7212999999999999,0.7981000000000001,0.797207868030863,0.7963231234436144,25.9125,22.129687291666663,18.929167,730.0,5025.0
2019-09-30,4,Train_CV,0,90.4989,72.83606145833333,44.75958,0.82348500255751,0.7520352740937387,0.7124805488513047,0.8136480812924823,0.748969699897769,0.719829343220339,0.7996403399684334,0.7975041817096861,0.7958474576271186,29.641668,22.975868125,17.5125,753.0,5308.0,89.702385,71.761541125,47.192043,0.7443204094628878,0.7287486207223868,0.7103522679057851,0.7436160784672275,0.7324247541737466,0.7177000000000001,0.799026943105526,0.7978900234923109,0.7968331210191083,28.074999,22.828993083333334,19.283333,748.0,5248.0
2020-05-24,4,Test_Temporal,0,57.740444,37.1177835,26.822153,0.8410277603948516,0.7868580450953209,0.7494429849637526,0.818976875592431,0.760561027337645,0.7356420875451382,0.8180999999999999,0.816395644761544,0.8149168259023355,29.604166,23.80763908333333,18.508333,928.0,7589.0,73.14225,55.881034125000006,45.53618,0.7902466488511629,0.7732093318229408,0.7545386347756523,0.7614416134185303,0.7489239610848205,0.7370392250530786,0.8187103175570658,0.8176893704614879,0.8167945151033386,25.6875,21.802951625,17.991667,921.0,7607.0
2020-06-02,4,Test_Temporal,0,73.44956,49.35422633333334,33.56833,0.8371228181368108,0.7952099894294901,0.7744951107467214,0.8264162697203344,0.7710489467247622,0.7522842146184128,0.8364680997876858,0.8284675899250153,0.821933624801272,27.0,21.918576166666668,17.079166,947.0,7932.0,74.332504,53.53667816666667,34.279278,0.7870662040224938,0.7705930006019882,0.751634061270924,0.7612777701268146,0.7453552985680182,0.731005246085351,0.8301814225053078,0.8265416627041727,0.823912032296862,27.691666,21.86545116666667,16.9125,942.0,7507.0
2020-06-04,4,Test_Temporal,1,76.46888,52.71013441666667,33.137157,0.8391769787211708,0.7802127403124804,0.7411670816444702,0.8257561183829579,0.758152622857876,0.72654181786013,0.8307695906432748,0.8255257991129107,0.8211902866242039,30.3375,24.072917166666667,18.241667,944.0,7334.0,60.6602,45.088224333333336,30.857689,0.7830195252296134,0.7606832419025418,0.737328044066731,0.760114702760085,0.7419389300286895,0.7276296237413885,0.8268276539278131,0.8245373191220895,0.8225980961398064,28.491667,23.758507416666664,20.108334,872.0,6313.0
2020-06-06,4,Test_Temporal,1,69.75529,47.380629,23.221893,0.8381192940552017,0.772478651644843,0.7267752535969634,0.8262676953494043,0.7556223167887159,0.7227978965949376,0.8292999925192887,0.8243503447915149,0.820339312879011,31.125,23.45329854166667,17.679167,953.0,8034.0,59.399677,41.42004570833333,26.90551,0.776969161358811,0.7562760953272546,0.7337735212857829,0.7569527600849257,0.7401460771482355,0.7236004777070063,0.8258527228708664,0.823462751409506,0.8224255145583275,31.0625,25.370833166666667,18.7125,943.0,7675.0
2020-06-17,4,Test_Temporal,1,72.01089,44.39993716666667,23.033302,0.8163446155295281,0.78317030147059,0.74820023910666,0.7982466615509939,0.7619329290426472,0.7363202229299363,0.8237281295473823,0.8205381811858444,0.8184210719336796,30.108332,23.674652875000003,18.516668,953.0,7161.0,89.97703,71.64063270833334,46.24425,0.7475366321360702,0.7367846467799297,0.7218732749469213,0.7358544633891916,0.7248289414345187,0.7156564665194756,0.8180098039215687,0.8162052844125119,0.8153683369805474,26.854166,21.868750416666668,18.395834,840.0,6736.0
2020-06-18,4,Test_Temporal,0,89.97703,71.64063270833334,46.24425,0.7475366321360702,0.7367846467799297,0.7218732749469213,0.7358544633891916,0.7248289414345187,0.7156564665194756,0.8180098039215687,0.8162052844125119,0.8153683369805474,26.854166,21.868750416666668,18.395834,840.0,6736.0,96.17484,75.90029695833333,53.24937,0.7207666135881103,0.7113985628403747,0.6957162730077399,0.7162651323672868,0.7112159890855437,0.7059651804670913,0.8152259165122411,0.8142421723708311,0.8131301788545783,26.333334,21.55850725,18.1625,903.0,7285.0
2020-06-19,4,Test_Temporal,0,96.17484,75.90029695833333,53.24937,0.7207666135881103,0.7113985628403747,0.6957162730077399,0.7162651323672868,0.7112159890855437,0.7059651804670913,0.8152259165122411,0.8142421723708311,0.8131301788545783,26.333334,21.55850725,18.1625,903.0,7285.0,96.81196,75.882859875,52.5994,0.6948841042940147,0.6881752051510105,0.6751586086961345,0.7077,0.7034962844905,0.698870330272216,0.8142668334282678,0.8131363900613896,0.8118455414012739,26.195831,21.889757041666662,19.266666,779.0,6384.0
2020-06-23,4,Test_Temporal,0,75.873,55.72300070833333,33.97462,0.8269157550615102,0.7986133626464992,0.7635234170856191,0.8283860353598743,0.7847611407543796,0.7523332747608289,0.8383532488114106,0.8318638314066199,0.8252289499991696,28.770834,23.612847541666667,18.779165,948.0,8028.0,75.84786,55.30759258333333,37.568363,0.7630312095984992,0.7427677359621533,0.7133161097987308,0.7514935326727162,0.728555909249523,0.7070490929267014,0.8308413033733532,0.8265507619415667,0.8241689274547553,28.237497,23.54149275,19.391668,949.0,8058.0
2020-06-28,4,Test_Temporal,1,86.34496,60.97054004166667,23.193785,0.8269037420382165,0.7796481789349018,0.7317367181250191,0.8285071417618711,0.7715799320033208,0.7274743328510046,0.845419300083051,0.8309552226916108,0.8199152668007157,33.458332,25.38038183333333,20.216665,932.0,7769.0,80.7865,58.159331083333335,41.06766,0.8000133912476538,0.7598138988815268,0.7173149998253351,0.7821225748576275,0.7448850847538129,0.7132987436389984,0.8389961916821959,0.8312813541395924,0.8266893136858423,29.779167,24.662326583333336,19.804167,940.0,7969.0
2020-07-12,4,Test_Temporal,0,78.59228,54.638677,32.145603,0.836431724299651,0.7761639515238433,0.7494353314403849,0.8300569972690363,0.7623424133140312,0.7412334837507046,0.8384348097129526,0.8333069254445017,0.828169696969697,32.329166,26.653993166666663,21.470835,931.0,7793.0,88.44668,65.34071337499999,39.61343,0.755625674331562,0.7363992875642232,0.7112242834394905,0.7440549316123038,0.726426952977472,0.7066638535031847,0.8342360255300262,0.8314712192733881,0.8301316878980892,29.854166,25.225173833333333,22.125,787.0,5753.0
2020-07-16,4,Test_Temporal,0,82.264496,55.93011108333334,39.09471,0.8414883275006181,0.8015364560626779,0.7752289956886717,0.8354725890314475,0.7786680238150071,0.7561379723168146,0.8457032695374801,0.838505767249674,0.8319274106652287,29.208334,24.79496583333333,20.908335,908.0,7377.0,81.69341,56.39317995833333,38.216145,0.7745749469214438,0.7513943036817147,0.7242664338462285,0.7556460234963326,0.7358884366166013,0.7143962639109698,0.8393414356610264,0.8364364433943204,0.8345895181279778,29.3125,24.771527875,20.616667,913.0,7578.0
2020-08-27,4,Test_Temporal,0,78.42749,49.42686691666666,26.65441,0.837669233937503,0.7985537589816586,0.7821809107065102,0.8171731193547987,0.7660359283587628,0.7527026232785281,0.8503508492569002,0.8477237838329357,0.8449361018428467,34.75417,28.046006833333333,23.316666,874.0,6774.0,79.45329,44.703553125000006,26.435799,0.8244139202765473,0.7852978794513814,0.7686773371863809,0.7539711013020551,0.7383949259954559,0.7196083139984532,0.8474868617025385,0.8450369040405447,0.8432599515964072,35.804165,28.984375416666666,24.308334,861.0,6586.0
2020-09-01,4,Test_Temporal,0,72.9679,52.154852125,31.608398,0.8315788034764956,0.8054971565744813,0.790375751633987,0.8101855109055213,0.7682837203269943,0.753382564917859,0.8451032908704882,0.8418014590640134,0.8383477707006369,27.179167,22.11510391666667,16.9,869.0,6255.0,86.51929,64.042963625,41.927307,0.8225825199121916,0.7933782006260777,0.7816547015330211,0.7532466613672496,0.7414899346794566,0.7300239649681529,0.8409386789977303,0.8374193129206507,0.8349122680035351,27.579168,22.273264375,17.470833,632.0,4025.0
2020-09-02,4,Test_Temporal,1,86.51929,64.042963625,41.927307,0.8225825199121916,0.7933782006260777,0.7816547015330211,0.7532466613672496,0.7414899346794566,0.7300239649681529,0.8409386789977303,0.8374193129206507,0.8349122680035351,27.579168,22.273264375,17.470833,632.0,4025.0,81.2348,62.31173904166667,43.598755,0.8107624413513871,0.7855291724311483,0.7732477972399151,0.7306522045378356,0.722050035178922,0.7114970519351326,0.8345199788023318,0.832622652118231,0.8314903644709496,27.420832,23.17656225,19.416666,754.0,5287.0
2020-09-06,4,Test_Temporal,0,83.01164,62.90868554166667,40.528393,0.8393077889606761,0.8034324991564543,0.7856064963085955,0.7704378340054925,0.7449554824000986,0.7355107499012138,0.8334629715890488,0.8316652140333577,0.8302484082326061,28.983332,23.258680958333333,18.204168,832.0,6206.0,87.97308,63.22145991666667,35.232315,0.7937095720920581,0.7807501864779138,0.7673148885350317,0.7393577494692144,0.7287464146140902,0.7162721526633099,0.8306433227344993,0.8291590921737221,0.82811974522293,29.283333,23.335937625,18.0875,835.0,6039.0
2020-09-16,4,Test_Temporal,0,83.62014,55.99869745833333,29.83457,0.8377844730205116,0.8032390968864803,0.7913367277767915,0.8036155185857727,0.7569446293182168,0.7445203251288719,0.8328000000000001,0.8307032382936722,0.8286606540084388,30.5375,25.070833041666663,20.316668,687.0,5269.0,95.65011,67.6304185,35.966434,0.7912197178310386,0.7798168791145091,0.7654826458666477,0.7504775416394338,0.7381973396992899,0.7235999999999999,0.8307197178310387,0.8293636940050192,0.828047633354304,30.2125,24.375347125,19.391668,793.0,5613.0
2020-09-23,4,Test_Temporal,1,71.17678,49.858537125,27.613382,0.8350938241938092,0.799433541284616,0.7833677899204027,0.8081921665464087,0.7475313017297006,0.7299684962531043,0.8334477893670192,0.8295256795017804,0.8259649995618646,30.408335,24.094618333333333,18.829166,742.0,5015.0,80.409096,46.201840125,21.164751,0.7934390559826348,0.7792518274164001,0.7609299107415958,0.7346376819129824,0.7194143970138548,0.7011348288997127,0.8309493178004748,0.8294175418350423,0.8279,31.8375,25.542881750000003,19.558332,657.0,4750.0
2020-09-26,4,Test_Temporal,1,54.36415,35.604172541666664,14.663673,0.8333996289244133,0.7940920694386081,0.7749931803796727,0.8119948158819135,0.747343287583618,0.7269205239626397,0.8353320357991213,0.830132713860305,0.8260522925683916,26.7125,23.541319541666667,20.554167,769.0,5510.0,42.95676,30.53587745833333,21.277754,0.7829140786848692,0.7654047726833064,0.7437718683651804,0.7324588409128222,0.7142387306211658,0.6942651804670913,0.833529926104795,0.8317181302422378,0.830306027820711,26.15,20.169965541666667,14.154167,764.0,5341.0
2021-08-25,4,Train_CV,0,69.474625,58.78034566666667,43.362858,0.8342363564073701,0.7902805944978565,0.7584241681396601,0.8194084687658485,0.7781901604596596,0.7564180027309636,0.8218708363447447,0.81612932594525,0.811886527533813,29.433334,25.223784625,21.908333,815.0,5076.0,82.31153,59.63288308333333,36.46712,0.7662936371838827,0.7439079273446484,0.7250587579617834,0.7639876038222875,0.7494156767585695,0.7296999999999999,0.8189230911931883,0.81534354518486,0.8118386942675159,31.083334,25.400868375,21.158335,814.0,5421.0
2021-08-26,4,Train_CV,0,82.31153,59.63288308333333,36.46712,0.7662936371838827,0.7439079273446484,0.7250587579617834,0.7639876038222875,0.7494156767585695,0.7296999999999999,0.8189230911931883,0.81534354518486,0.8118386942675159,31.083334,25.400868375,21.158335,814.0,5421.0,91.570305,64.18373933333334,36.916897,0.7378564826948669,0.7246874811166532,0.7137312326616884,0.7317603462127137,0.7241221431410066,0.7116969981494462,0.8195951773433294,0.8157492123037836,0.8120638548493554,32.645832,26.063020875000003,20.954168,857.0,6318.0
2021-08-27,4,Train_CV,1,91.570305,64.18373933333334,36.916897,0.7378564826948669,0.7246874811166532,0.7137312326616884,0.7317603462127137,0.7241221431410066,0.7116969981494462,0.8195951773433294,0.8157492123037836,0.8120638548493554,32.645832,26.063020875000003,20.954168,857.0,6318.0,71.272514,44.64126995833333,17.236977,0.7289748846574193,0.7133887699039957,0.7015321656050956,0.7160055425904317,0.7099756715533153,0.6997487721752206,0.8206225121822227,0.8166552881337648,0.8126073636509289,37.795834,29.15538225,21.491667,871.0,6628.0
2021-08-29,4,Train_CV,0,79.32377,43.77845945833334,20.098665,0.7976636552511457,0.7376733527024594,0.7034377380164752,0.7240933223214602,0.7063357809598908,0.6995574670719352,0.8221775112289132,0.8172082477251482,0.8130591763191762,34.475,28.31371520833333,23.512503,853.0,6236.0,88.97047,66.67924479166668,35.63,0.7956660030011609,0.7377947059976376,0.7009938384354951,0.7225319295558958,0.712030779283359,0.700521549893843,0.8210154473456769,0.8170555266242717,0.8134446132848043,32.125,26.104861125,21.641668,835.0,5916.0
2021-08-30,4,Train_CV,0,88.97047,66.67924479166668,35.63,0.7956660030011609,0.7377947059976376,0.7009938384354951,0.7225319295558958,0.712030779283359,0.700521549893843,0.8210154473456769,0.8170555266242717,0.8134446132848043,32.125,26.104861125,21.641668,835.0,5916.0,94.15469,73.92029995833333,42.160397,0.7964696096235978,0.7498502593223932,0.7110514277032599,0.7037982939183861,0.7020581438477226,0.699,0.8206298307665807,0.8168149123518385,0.8129127075150047,31.199999,25.651215458333336,23.008333,740.0,5455.0
2021-09-05,4,Train_CV,0,90.98466,71.98078166666666,43.50478,0.8317522281141959,0.76600216794813,0.7427190861641897,0.8167509327265278,0.7589076345981972,0.7412149373037908,0.8166131634819532,0.8132523537612584,0.8112337784900285,29.845835,24.419444916666667,20.5875,831.0,6261.0,90.43145,64.63025495833334,44.976654,0.7424227992863561,0.7241029003141799,0.7005810317460317,0.7441489616109974,0.7272645046128008,0.7033956030227083,0.8117489616109973,0.8093944377036539,0.807190362087327,30.258333,24.958680666666663,20.816666,808.0,6190.0
2021-09-07,4,Train_CV,0,77.80582,53.8419925,28.187897,0.8278473229227615,0.7442282837851906,0.6967777737696644,0.7996153760629313,0.7209222154889147,0.6856171891436987,0.8166539658082032,0.8094351280781757,0.8055922098569157,31.416666,25.606249833333333,21.2875,753.0,4882.0,80.57997,49.312681125000005,29.52535,0.7866806787489632,0.7376256725871561,0.6969983014861997,0.7742228804560799,0.7420430893464895,0.7074934286216578,0.813127750731522,0.8086481991489357,0.8054500358468922,31.220833,25.983333166666668,21.458334,812.0,5622.0
2021-09-08,4,Train_CV,0,80.57997,49.312681125000005,29.52535,0.7866806787489632,0.7376256725871561,0.6969983014861997,0.7742228804560799,0.7420430893464895,0.7074934286216578,0.813127750731522,0.8086481991489357,0.8054500358468922,31.220833,25.983333166666668,21.458334,812.0,5622.0,76.917076,51.52490329166667,26.52381,0.7396934253276987,0.6994512912348734,0.6900588059996098,0.7068303422005745,0.6923401494650233,0.6792303683838045,0.8124743716829586,0.8060406908405678,0.8023203398985025,34.595833,26.841840666666663,22.004166,822.0,6109.0
2021-09-09,4,Train_CV,0,76.917076,51.52490329166667,26.52381,0.7396934253276987,0.6994512912348734,0.6900588059996098,0.7068303422005745,0.6923401494650233,0.6792303683838045,0.8124743716829586,0.8060406908405678,0.8023203398985025,34.595833,26.841840666666663,22.004166,822.0,6109.0,64.992744,39.72142079166667,22.353874,0.7067644389682752,0.6913623358459993,0.6829863190730837,0.6816214968152866,0.6794676850852969,0.6769488000182854,0.8162588455404244,0.8100787869863871,0.8057632624193175,33.00833,27.1788195,22.637499,806.0,5141.0
2021-09-10,4,Train_CV,0,64.992744,39.72142079166667,22.353874,0.7067644389682752,0.6913623358459993,0.6829863190730837,0.6816214968152866,0.6794676850852969,0.6769488000182854,0.8162588455404244,0.8100787869863871,0.8057632624193175,33.00833,27.1788195,22.637499,806.0,5141.0,53.72674,38.254843666666666,18.045536,0.7183548562548562,0.6895311854659235,0.6794389169409022,0.683314723707665,0.6804711962416917,0.6780259595386232,0.8147506740481741,0.8094157139196008,0.805729131054131,34.129166,27.786632416666667,23.479166,792.0,5550.0
2021-09-11,4,Train_CV,0,53.72674,38.254843666666666,18.045536,0.7183548562548562,0.6895311854659235,0.6794389169409022,0.683314723707665,0.6804711962416917,0.6780259595386232,0.8147506740481741,0.8094157139196008,0.805729131054131,34.129166,27.786632416666667,23.479166,792.0,5550.0,78.93244,57.04778041666666,34.04085,0.7060946811541838,0.6869303812248972,0.6797315220329819,0.6823716088195556,0.6802532526950643,0.6779612775410705,0.8137248002927446,0.8091043538265343,0.8054738486746231,31.308334,25.659028083333336,21.154165,781.0,5404.0
2021-09-14,4,Train_CV,1,80.55057,56.86822295833333,43.274967,0.7019408030222962,0.6894837914537355,0.6819197360075849,0.7309606125036406,0.7026931766925292,0.6878397675047311,0.8152474506631506,0.8095010291688839,0.8055580697485807,28.079168,24.659548625,21.325,782.0,3355.0,82.26739,59.30816970833334,30.060349,0.690459080381355,0.688742882134321,0.6872211376890652,0.7044736664559128,0.6973170238107155,0.6899956862745098,0.8140569329183956,0.8090958555225153,0.8054293626759942,30.429167,25.314583541666668,21.808334,665.0,3048.0
2021-09-15,4,Train_CV,0,82.26739,59.30816970833334,30.060349,0.690459080381355,0.688742882134321,0.6872211376890652,0.7044736664559128,0.6973170238107155,0.6899956862745098,0.8140569329183956,0.8090958555225153,0.8054293626759942,30.429167,25.314583541666668,21.808334,665.0,3048.0,83.81075,62.88345120833333,32.73489,0.6917194577352471,0.6868509758138233,0.6840873510208857,0.690384006540819,0.6874960241560789,0.6830268201284797,0.8142599309386185,0.8090287451298935,0.8051,31.2125,25.114062875,21.133333,772.0,5073.0
2021-09-16,4,Train_CV,0,83.81075,62.88345120833333,32.73489,0.6917194577352471,0.6868509758138233,0.6840873510208857,0.690384006540819,0.6874960241560789,0.6830268201284797,0.8142599309386185,0.8090287451298935,0.8051,31.2125,25.114062875,21.133333,772.0,5073.0,88.74485,67.43198241666667,39.014297,0.6877541838939174,0.6835314907041058,0.6796983727478144,0.6847,0.6836272493694592,0.6822156011376067,0.8140313694267517,0.8088786765659516,0.804980153469136,29.583334,23.586111375,19.316666,639.0,4459.0
2021-09-17,4,Train_CV,0,88.74485,67.43198241666667,39.014297,0.6877541838939174,0.6835314907041058,0.6796983727478144,0.6847,0.6836272493694592,0.6822156011376067,0.8140313694267517,0.8088786765659516,0.804980153469136,29.583334,23.586111375,19.316666,639.0,4459.0,91.48132,68.15201520833334,37.75742,0.6874387114524393,0.6827817392002081,0.6792673641772171,0.6845,0.6822799418347478,0.6795,0.8129101231564207,0.8083258782489681,0.8048184285769856,29.004166,23.47447904166667,19.0875,771.0,4924.0
2021-09-18,4,Train_CV,0,91.48132,68.15201520833334,37.75742,0.6874387114524393,0.6827817392002081,0.6792673641772171,0.6845,0.6822799418347478,0.6795,0.8129101231564207,0.8083258782489681,0.8048184285769856,29.004166,23.47447904166667,19.0875,771.0,4924.0,91.73942,64.79002129166666,27.716764,0.6850503333282542,0.6806632819528993,0.67759594017094,0.6817903927813163,0.6809443552089561,0.6796436253924228,0.8152058206097177,0.8089809885957666,0.8042338764376625,31.616667,24.349132041666667,19.324999,764.0,5412.0
